Bala,2019,133,7.4,It tells the story of a man who is balding prematurely and how he copes up with the situation.
Weathering with You,2019,112,7.6,A high-school boy who has run away to Tokyo befriends a girl who appears to be able to manipulate the weather.
Patrick,2019,103,6.1,About a young man on the cusp of adulthood who returns home years after being abducted as a child
Padre no hay mas que uno,2019,98,6.1,A family father discovers how hard is care of his five children when his wife leaves him alone with them during a week of holidays.
One Piece: Stampede,2019,101,7.7,Pirates from around the world gather at the Pirates Expo to join the hunt for Gol D. Roger's lost treasure.
Hello World,2019,97,6.8,A man travels in time from the year 2027 to relive his school years and to correct a bad decision.
The New King of Comedy,2019,90,6.2,A young woman who is dreaming and striving to pursue the actors' dream despite being an extra and stand-in.
Vecchi rancori,2019,90,5.0,A woman's attempt to reconnect with her estranged family ends with murder and suspicion.
Mes jours de gloire,2019,98,5.7,An actor who enjoyed success in his youth finds his career and life in a downward spiral as he gets older.
Yajamana,2019,164,6.7,A man tries to stop a ruthless business tycoon from destroying a village's livelihood.
Wildlings,2019,135,5.9,"Two women are on the run from the state police, with an abducted man on the back seat of their car."
Hum Chaar,2019,143,5.7,"The story of the film revolves around four college friends went their own direction in life, but remained inseparable from each other."
Lakshmi's NTR,2019,152,6.8,"The life of iconic politician Nandamuri Taraka Ramarao (NTR) after meeting Lakshmi Parvathi, his second wife."
Bhai - Vyakti Ki Valli,2019,153,8.3,"Biopic of Marathi comedian, India's first stand-up comedian P. L. Deshpande."
Appena un minuto,2019,93,5.3,"Claudio is 50 years old and tired of his job as an real estate agent. He is also separated from his wife who left him for the ""King of Zumba""."
Eeb Allay Ooo!,2019,98,7.5,A young migrant battles hordes of monkeys in the heart of New Delhi as a contractual monkey repeller.
My Great Grand Father,2019,122,4.7,A 54 year old young looking grand dad is planning to marry a girl of his daughters age
Claudia,2019,86,5.1,"Claudia Segovia is a very strict and demanding planner, but one day she has to organize a strange wedding where everything gets complicated."
Jexi,2019,84,6.1,A comedy about what can happen when you love your phone more than anything else in your life.
The Death of Dick Long,2019,100,6.3,"Dick died last night, and Zeke and Earl don't want anybody finding out how. That's too bad though, cause news travels fast in small-town Alabama."
Ekipa,2019,96,4.5,Following an unfortunate accident popular Partizan Belgrade footballer Zdravko risks his life and livelihood when he becomes involved with the mob.
Dolce fine giornata,2019,92,6.0,The stable family life of a poetess begins to fall apart as she makes a controversial speech to appreciation.
Los tiburones,2019,80,5.8,Two young lovers embark on a relationship while a rumor of sharks at the beach has everyone talking.
Light from Light,2019,82,5.7,"A single mom and part-time paranormal investigator is asked to look into a possible ""haunting"" at a widower's farmhouse in East Tennessee."
Evge,2019,96,7.3,A father and a son from Crimean Tatar family transport the body of deceased older son and brother from Kyiv to bury him in Crimea.
Sindhubaadh,2019,133,5.2,It's a story of a common man Thiru who ventures out from his comfort zone looking to make money and becomes Sindhubaadh.
Nevia,2019,86,5.7,"Nevia, a Neapolitan girl that comes from a poor family, joins a circus, trying to escape from poverty."
Ishq,2019,134,7.5,Two youngsters who try to find joy after they lose out on love and their need for a mutual trust to sustain love and happiness.
Alien Warfare,2019,88,2.6,A team of Navy Seals investigates a mysterious science outpost only to have to combat a squad of formidable alien soldiers.
Un'avventura,2019,105,5.3,Musical on Lucio Battisti's songs. Francesca goes back to her hometown where she meets her ex boyfriend. Will they fall in love again?
Venky Mama,2019,149,5.5,A story of nephew and a son which revolves around their emotions and village drama and army based story.
Ir visi ju vyrai,2019,108,7.4,"A marriage counsellor, who's own married life fell apart, sets out for new companionship consulted by her daughter and mother."
Di Jiu Tian Chang,2019,185,7.7,Two married couples adjust to the vast social and economic changes taking place in China from the 1980s to the present.
Da ren wu,2019,107,5.8,A car fixer jumps off stairs after illegal demolition. Police officer tries to find the crime and catch the evil boss.
iSmart Shankar,2019,140,5.5,"iSmart Shankar, starring Ram Pothineni and directed by Puri Jagannadh revolves around a hero who has another man's memory transferred into his head."
Fei chi ren sheng,2019,98,6.2,An old-time racing champion tries to come back to the race track.
Malmoi,2019,135,6.3,Set in the 1940's when Korea was under Japanese occupation. Korean people were banned from speaking their own language during that time.
Il figlio del diavolo,2019,93,4.0,"After a series of disturbing supernatural events in his home, Joel, a young single father, comes to suspect that his young son may be possessed."
Mickey and the Bear,2019,88,6.6,"Faced with the responsibility to take care of her addict, veteran father, headstrong teen Mickey Peck keeps her household afloat."
Thirumanam,2019,156,6.5,"Very much concerned about his family's financial status, Arivudainambi is unhappy with the way his sister's wedding to a wealthy man is being done."
Sillu Karuppatti,2019,153,8.2,An anthology of four romantic stories across four age groups connected by that magical thread called love.
Rabb Da Radio 2,2019,129,7.0,A newly married man returns home and is saddened to learn his extended family has split apart.
Love Immortal,2019,104,7.4,Follows three generations of vampire women that find their lives put into jeopardy by their environmental and economic surroundings.
Miranda Sings Live... Your Welcome,2019,61,5.5,"Viral video star Miranda Sings and her real-world alter ego Colleen Ballinger share the stage in a special packed with music, comedy and ""magichinry."""
Geukhanjikeob,2019,111,7.1,"A police undercover operation takes a delicious, unexpected turn."
Nikka Zaildar 3,2019,117,4.0,The film chronicles the story of Nikka whose father's soul enters his body following his death.
The Day After I'm Gone,2019,98,6.6,A middle aged single father copes with his teenage daughter's wish to end her life.
3022,2019,91,4.6,A group of astronauts living in the haunting emptiness of deep space awake to find earth has suffered an extinction level event.
Shah Jahan Regency,2019,156,6.5,Based on the acclaimed novel Chowringhee by a Bengali novelist Mani Shankar Mukherjee.
Suryakantham,2019,139,5.4,Suryakantam is the story of an eccentric girl who turns everyone's worlds upside down.
Tommaso,2019,115,6.0,"The story of an American artist living in Rome with his young European wife Nikki and their 3-year-old daughter, Dee Dee."
22 Yards,2019,126,6.2,A dramatic portrayal of a victorious tale of a fallen cricket agent and a young cricketer.
Cep Herkulu: Naim Suleymanoglu,2019,141,8.5,"The biography of Turkish weight lifter, and champion of Olympics, Naim Suleymanoglu."
Saga of Tanya the Evil Movie,2019,115,7.6,"Tanya Degurechaff continues her misadventures, avoiding death and being sent to hell, while battling the forces of the Republic Army."
El Que Se Enamora Pierde,2019,90,5.2,"She's single, pregnant and fighting for the job of her dreams. The last thing she needs is to fall in love."
It Started as a Joke,2019,76,7.1,"A look at the decade-long run of the Eugene Mirman Comedy Festival in Brooklyn, the alternative comedy scene in New York, and Eugene's personal life."
Alone/Together,2019,103,7.0,"After meeting again at an awards ceremony, a former couple discover they still have a connection."
Acceleration,2019,85,4.5,"A mom has one night to do some tasks in LA requiring a gun, if she wants to see her son alive. He's held by a mob boss."
Durgeshgorer Guptodhon,2019,133,6.6,The adventurous trip of Abir and Jhinuk takes them to the legendary Durgeshgor.
Abou Leila,2019,135,5.9,"Algeria, 1994. S. and Lotfi, two childhood friends, cross the desert in search of Abu Leila, a dangerous terrorist."
Ardaas Karaan,2019,140,8.8,"During times of conflict, three elderly men try to instill values in their families."
Huddam 2,2019,92,5.1,The arrival of an innocent baby will be the end of Fatma's solitude and a curse to those that have wronged her.
Kingudamu,2019,134,6.7,"In ancient China, a young boy dreams of becoming the greatest general of the Qin Kingdom."
Ayogya,2019,146,6.1,A corrupt police officer finds his life changing when he takes on a case of gang rape.
Bai She: Yuan Qi,2019,99,7.0,A love story between a snake spirit and a snake hunter.
Kindred Spirits,2019,90,4.9,A successful single mother's carefree sister reappears out of the blue one day to stay with her and her teenage daughter.
Esto no es Berlin,2019,115,6.6,"In the 1980s, an outsider gets invited to a mythical nightclub where he's unleashed to punk, sexual liberty and drugs."
Measure for Measure,2019,107,5.6,The lives of inhabitants of a housing commission tower whose paths cross after a shocking event occurs on their front doorstep.
Il colpo del cane,2019,93,5.7,"On their first day of work as dog sitters, Rana and Marti suffer the theft of the French bulldog who was entrusted to their care by a wealthy lady."
White Lie,2019,96,6.5,A popular undergrad faking cancer struggles to maintain her secret.
Bellbird,2019,96,6.3,"In the wake of the loss of his beloved wife, a rural community rallies around a farmer to help him deal with his grief."
Iddari Lokam Okate,2019,126,5.6,"A series of coincidences brings two star-crossed lovers together, but fate pulls them apart until they encounter each other again in Hyderabad."
La belle epoque,2019,115,7.4,"A couple in crisis. He, disillusioned, sees his life upset the day an entrepreneur offers him to plunge back into the time of his choice."
Sibyl,2019,100,5.8,A jaded psychotherapist returns to her first passion of becoming a writer.
American Son,2019,90,5.7,An estranged couple reunite in a Florida police station to help find their missing teenage son.
Devi 2,2019,125,3.8,A doting wife goes through a hard time trying to save her husband who is possessed by two spirits.
Night,2019,65,3.9,"A young girl is kidnapped by a strange man, who forces her to be the star of his sick and twisted live stream."
Bypass Road,2019,137,5.4,The Story revolves around a young man Vikram (Neil Nitin Mukesh) who is a fashion prodigy. The story is layered with a murder in town.
Yi wen ding qing,2019,122,5.9,"Adapted from Japanese manga series ""Itazura na Kiss"", about a teen girl who falls in love with her fellow senior since their first day of high school."
El asesino de los caprichos,2019,95,4.8,A serial killer looking to imitate art. Two cops looking for the lethal artist.
Je voudrais que quelqu'un m'attende quelque part,2019,89,5.9,"The story of a sibship of four, two men and two women, at a key moment in their lives."
Rattlesnakes,2019,85,5.5,Robert McQueen's day takes a turn for the worst when he is held hostage and accused by three vengeful husbands of sleeping with their wives.
Eminence Hill,2019,100,5.0,A trail of revenge leads a notorious killer and a lawman to a town of fanatics. Blood will flow.
Dil Diyan Gallan,2019,122,6.8,"Dil Diyan Gallan is a Punjabi love story between Natasha, an internet celebrity and Laddi, her photographer."
Die Goldfische,2019,111,6.6,A good natured comedy about tax evasion and disability.
Als Hitler das rosa Kaninchen stahl,2019,119,7.3,"A Jewish family had to flee from the Nazis from Berlin. First, they flee to Zurich. From there it goes to Paris and finally to London."
Kolaigaran,2019,109,7.2,"A man on a murder spree meets his match in a brilliant police officer, and a cat-and-mouse game ensues."
Aidiyet,2019,73,5.9,"A man recounts the murder of his future mother-in-law, how he met his lover, and what led up to the deadly crime."
Konttho,2019,144,7.5,"This movie inspired by the life of the Bibhuti Chakraborty, a survivor of laryngeal cancer."
Mehandi Circus,2019,135,7.4,A music shop owner falls in love with a girl from a circus troupe that has come to his village. But caste and class stand in the way.
Promare,2019,111,7.2,A futuristic firefighting mecha service is created to protect the world.
Brittany non si ferma piu,2019,104,6.8,A young woman decides to make positive changes in her life by training for the New York City Marathon.
Alice,2019,103,6.9,"She did everything right, until it all went wrong."
Lyubovnitsy,2019,98,4.5,"Contemporary Russia. Three girls, deceived by married men, establish a secret society to help other women like themselves."
Il mostro di St. Pauli,2019,115,6.7,A serial killer strikes fear in the hearts of residents of Hamburg during the early 1970s.
Gli uomini d'oro,2019,110,5.6,"A group of desperate men, unsatisfied by their lives, decides to attempt a heist to a postal armored truck guard."
Non si scherza col fuoco,2019,96,5.0,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.
Dark Light,2019,90,4.6,A woman returns to her family home and discovers it to be inhabited by monsters.
Bergmal,2019,79,7.2,"Everyday life in Iceland around Christmas time: 56 vignettes full of joy, sorrow and thought-provoking situations."
Human Capital,2019,98,6.2,The lives of two different families collide when their children begin a relationship that leads to a tragic accident.
Croce e delizia,2019,100,5.8,Two families are brought together for a surprise marriage - between their patriarchs.
Hippi,2019,143,5.0,Hippi is about the live-in relationship between an energetic youngster and a confident girl.
Mosul,2019,101,5.9,A police unit from Mosul fight to liberate the Iraqi city from thousands of ISIS militants.
Ma cosa ci dice il cervello,2019,100,5.2,"Paola, a modern woman used to the hardships of modern life, takes her chance to make things right for herself."
Bigil,2019,179,6.8,A former football player struggles to train a women's football team and avenge his father's death.
National Theatre Live: Small Island,2019,210,8.6,"A journey from Jamaica to Britain, through the Second World War to 1948 - the year the HMT Empire Windrush docked at Tilbury."
I Love You (Nanne Preethse),2019,122,4.7,"When Santu meets Dharmika after few years of romantic college life, will he win the lost love, or is there something surprise round the corner."
Marjaavaan,2019,152,3.5,Raghu and Zoya are enjoying their lives together until a gang leader with harmful intentions turns their world upside down.
Back Street Girls: Gokudoruzu,2019,87,5.5,Three male gangsters are forced by their boss into becoming a trio of female pop singers.
Solo mia,2019,87,4.7,"Tormented and left for dead by a scorned lover, a woman finds the strength within herself to recover and retaliate against her abuser."
The Driver,2019,97,4.0,"In a zombie apocalypse, one man desperately tries to keep his family alive."
Under World,2019,160,5.7,Story of a group of people who must navigate the dark and dirty games of Kerala's underworld as they chase illegal money.
Storia di un matrimonio,2019,137,8.0,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.
Il meglio deve ancora venire,2019,117,6.7,Two friends decide to live all the things they couldn't after a huge misunderstanding.
Blue Story,2019,91,5.8,Feature adaptation of Rapman's YouTube series about two young friends who become rivals in a street war.
Nineteen Summers,2019,118,4.5,Born in the generational Los Angeles street culture a 19-year-old father seeks a better life in the midst of a turf war.
Il lago delle oche selvatiche,2019,113,6.8,A gangster on the run sacrifices everything for his family and a woman he meets while on the lam.
El Camino: Il film di Breaking Bad,2019,122,7.3,"El Camino: A Breaking Bad Movie follows fugitive Jesse Pinkman as he runs from his captors, the law and his past."
S.W.A.T.,2019,109,4.2,"The story centers on the Chinese Special Police Unit, from their hard training to their first mission."
The Curse of Halloween Jack,2019,85,3.5,Notorious cult The Lords of Samhain resurrect long dead serial killer Halloween Jack and all hell breaks loose in the town of Dunwich.
Los Fuertes,2019,98,7.2,"The Strong Ones is a story of love and courage, at the end of the world, between two men in search of freedom."
Wanted - Matloubin,2019,90,5.7,Wanted is a very human comedy about four old people who run away from a nursing home in the name of love and solidarity.
A Bump Along the Way,2019,95,6.1,"A boozy 44-year-old single mother becomes pregnant from a one-night-stand, much to the shame of her buttoned-up teen daughter."
The Courier,2019,99,4.9,A courier in London discovers that one of the packages she's transporting is a bomb.
Un divano a Tunisi,2019,88,6.3,"After years abroad in Paris, Selma returns to Tunis with the dream of opening up her own psychotherapy practice."
Quick,2019,132,6.8,"The captivating story of Sweden's greatest judicial scandal ever, about one man who sacrificed everything in his hunt for the truth."
Kardec,2019,110,6.1,"Tells the story of Allan Kardec, from his days as an educator to his contribution to the spiritist codification."
Eu Sou Mais Eu,2019,98,2.1,"Camila Mendes, an arrogant pop star, finds herself traveling back in time to 2004, her teenage years, when she was bullied at school."
Wedding Cha Shinema,2019,137,6.9,a glimpse of most adventurous journey called 'Marriage'.
Juni-nin no shinitai kodomo-tachi,2019,117,5.7,"Twelve kids go into an abandoned hospital to give up on life. In the room where they meet, a boy is already lying dead, and no one knows who he is."
Malibu Rescue,2019,68,4.8,"Aspiring junior lifeguards compete against snobby local kids for bragging rights and the ultimate tower at Malibu Beach, Calif."
Es gilt das gesprochene Wort,2019,120,7.0,"A touching love story that challenges stereotypes about the courage it takes to face the stranger, to take risks and to accept challenges."
Vantha Rajavathaan Varuven,2019,154,3.7,The young heir of a rich family sets out to effect a reconciliation between estranged family members.
Lo spietato,2019,111,6.2,A rebellious teenager grows up to become one of Milan's most ambitious criminals during the golden years of the 'ndrangheta' Mafia in the 1980s.
I Am Woman,2019,116,6.0,The story of 1970s musician and activist Helen Reddy.
Ittymaani: Made in China,2019,158,4.7,"Manikkunnel Ittymaani, son of a prominent Chinese martial arts trainer, is a reckless person who keeps landing into trouble."
Damayanthi,2019,161,8.4,After several years Damayanthi returns to exact her revenge on the people who brutally murdered her entire family for getting the inheritance.
Apro mesek,2019,112,6.9,"Shortly after the end of World War II, a con man on the run finds himself in a passionate love affair that may well cost him his life."
Adithya Varma,2019,168,6.4,A brilliant and short-tempered young surgeon goes down a self-destructive path when the love of his life is forced to marry another man.
Mai visto,2019,93,5.3,A town at the edge of the missing take desperate measures to avoid it.
Dolor y gloria,2019,113,7.6,An aging film director suffering from chronic illness and writer's block reflects on his life.
Uri: The Surgical Strike,2019,138,8.3,"Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group."
Away,2019,75,6.6,A boy and a little bird are on a journey across a strange island trying to get back home.
Occhio per occhio,2019,107,6.6,A drug dealer looking for rest. A nurse looking for revenge. A crossroads where no one is safe.
Khamoshi,2019,96,3.6,"A remake of Hush (2016), where a deaf woman must fight for her life when a killer appears at her door."
90 ML,2019,120,3.3,"Four girls, who are bored of their mundane lives, get a new lease of life when they befriend a practical and progressive girl."
Mon inconnue,2019,117,7.0,"A man tries to make his wife fall in love with him again, after waking up in an alternate reality where she never knew him."
Kurukshetra,2019,185,6.9,"The film is loosely based on the Indian epic Mahabharata and poet Ranna's Gadhayuddha with the story centered upon Duryodhana, a Kaurava king."
The 20th Century,2019,90,6.9,"Determined to become the leader of the Dominion of Canada, a young W.L. Mackenzie King rises to power."
Fin de siglo,2019,84,6.9,Two men meet in Barcelona and after spending a day together they realize that they have already met twenty years ago.
Furie,2019,97,5.7,"On their return from vacation, Paul and his family find their house occupied by disturbing squatters."
Goalie,2019,111,6.0,Biopic of the life of legendary NHL goaltender Terry Sawchuk.
Here Comes Hell,2019,80,4.8,"A 1930's dinner party descends into carnage, gore and demonic possession in Here Comes Hell, a genre-clashing horror comedy."
4 latas,2019,105,5.9,"Tocho, Jean Pierre and Ely travel from Spain to Mali to meet Ely's dying father for the last time."
So duk 2: Tin dei duei kuet,2019,99,6.0,"A wealthy businessman tries to take down a drug kingpin that he used to work with, while a policeman tries to find justice without breaking the law."
Slasher Party,2019,80,5.0,A group of social media influencers go to an afterparty in a Hollywood Hills mansion only to find themselves the target of a ruthless masked killer.
Knives and Skin,2019,111,5.0,A mystical teen noir that follows a young girl's disappearance in the rural Midwest and its effect on teens and parents.
Rogue Warfare: The Hunt,2019,103,3.1,The next isorry of the Rogue trilogy; Daniel's been captured and it's up to the team to find him before it's too late.
The Body Remembers When the World Broke Open,2019,105,6.8,"After a chance encounter on the street, a woman tries to encourage a pregnant domestic abuse victim to seek help."
Bruno Manser - Die Stimme des Regenwaldes,2019,142,7.6,"1984: Searching for an experience that goes deeper than the superficiality of modern civilization,"
The Furies,2019,82,5.4,A woman is kidnapped and finds herself an unwilling participant in a deadly game where women are hunted by masked men.
Ms. Purple,2019,87,6.1,A young woman who works as a karaoke hostess in Koreatown reconnects with her estranged brother in the final days of their father's life.
The Lighthouse,2019,109,7.5,Two lighthouse keepers try to maintain their sanity whilst living on a remote and mysterious New England island in the 1890s.
Muidhond,2019,99,7.1,A kindhearted twenty-something struggling with his pedophile urges is put to the test when a young girl moves in next door.
Mi vida,2019,88,6.8,A retired Dutch hairdresser attempts to fulfill her lifelong dream of starting over in the Andalusian port city of Cadiz.
Dopo il matrimonio,2019,112,6.3,A manager of an orphanage in Kolkata travels to New York to meet a benefactor.
La boda de mi mejor amigo,2019,109,4.1,"When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding."
Taxi a Gibraltar,2019,92,4.5,Two desperate men turn in an uncomfortable business partners to find a secret gold looking for change their bad star.
Children of the Sea,2019,111,6.5,"A young girl is drawn into a mystery involving sealife around the world, in which two mysterious boys are somehow involved."
Love Trilogy: Chained,2019,112,7.2,The private life of policeman Rashi is thrown out of balance by a sudden loss of authority on the job.
Love Struck Sick,2019,92,7.2,"This movie is all about one of the greatest YouTubers of all time, AlienAmerican. He is legendary, a man of his time, yet so far beyond it as well."
Il silenzio della citta bianca,2019,110,5.2,A cop returns to the job. A serial killer too returns to the job.
Neko to jiichan,2019,103,6.7,"Based on manga series ""Neko to Jiichan"" by Nekomaki (first published August 7, 2015 by Kadokawa)."
Instinct,2019,108,6.3,"In spite of her expertise and experience, a seasoned psychologist is completely infatuated by the sex offender she is treating in a penal institution."
Qua la zampa 2 - Un amico e per sempre,2019,109,7.5,A dog finds the meaning of his own existence through the lives of the humans he meets.
Brave ragazze,2019,95,5.4,"The story of a gang of French female robbers disguised as men, who operated in the Avignon area in the mid-1980s."
Grand Isle,2019,97,4.6,A young father is charged with murder and must prove his innocence by recalling a very twisted and dark night of events.
Dronningen,2019,127,7.2,A successful lawyer jeopardizes her career and threatens to tear her family apart after engaging in an affair with her teenage stepson.
Hawaa,2019,110,7.0,"A Gripping Nightmarish Journey in Broad Daylight which revolves around 9 BRAINS, 9 CRIMES in 9 HOURS..!."
The Hard Way,2019,92,4.8,"After learning his brother died on a mission in Romania, a former soldier teams up with two allies to hunt down a mysterious enemy and exact revenge."
Vivarium,2019,97,5.8,A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.
The Wedding Year,2019,90,5.5,A commitment-phobic 27 year old's relationship is put to the test when she and her new boyfriend go to 7 weddings in the same year.
Animali da ufficio,2019,86,4.3,CEO Lucy takes her staff on corporate team building in some underground desert caves in New Mexico. They get stuck there.
Misteri Dilaila,2019,82,5.4,"Jefri's wife, Dilaila, goes missing on their vacation and when she is found, he discovers the woman is not her even though she insists that she is."
Wet Season,2019,103,6.8,"A teacher and student at a Singapore high school form a special, self-affirming bond."
Depraved,2019,114,5.3,A disillusioned field surgeon suffering from PTSD makes a man out of body parts and brings him to life in a Brooklyn loft.
Birbal Trilogy,2019,163,7.9,"A man who is wrongly accused of murder is helped by an advocate, facing various threats during the investigation."
Vinaya Vidheya Rama,2019,146,3.3,"When the happiness of his family is held to ransom by a violent crime lord, Ram sets out on a quest to destroy his nemesis and his criminal empire."
Il paradiso probabilmente,2019,102,7.0,Filmmaker Elia Suleiman travels to different cities and finds unexpected parallels to his homeland of Palestine.
L'eta giovane,2019,85,6.4,A Belgian teenager hatches a plot to kill his teacher after embracing an extremist interpretation of the Quran.
Murphy's Law: Ghanoone Morfi,2019,98,3.5,Bahman's daughter is kidnapped. Farokh recently fired as a police man is going to help him find his daughter and.
Speed of Life,2019,76,4.6,"Storyline dealing with the late musician, David Bowie."
Annabelle 3,2019,106,5.9,"While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll."
Armi chimiche,2019,113,4.4,"A young operative is sent on a mission to follow an older agent, whose behavior has come into question."
The Last Vermeer,2019,117,6.7,"An artist is suspected of selling a valuable painting to the Nazis, but there is more to the story than meets the eye."
Maharshi,2019,176,7.3,"Rishi, a millionaire businessman, returns to his homeland, where he becomes the champion of poor and downtrodden farmers."
Body at Brighton Rock,2019,87,5.2,A park ranger spends the night guarding a potential crime scene on a remote mountain trail.
Pinocchio,2019,125,6.3,Live-action adaptation of the classic story of a wooden puppet named Pinocchio who comes to life.
Se mi vuoi bene,2019,100,5.5,A man with a knack for accidentally setting off catastrophes decides to help out the people around him and proceeds to cause them even more trouble.
Ibiza,2019,87,4.9,"A mature podiatrist, his girlfriend and her teenage children travel Ibiza to live a crazy holidays."
Ahaa Re,2019,150,7.3,"Two completely different persons from two different countries and religion but one thing bond them together, that's their love for cooking."
Witnesses,2019,97,5.2,Four college classmates are hunted by a ruthless drug cartel hitman when they inadvertently record a murder while shooting their student film.
The Plagiarists,2019,76,5.9,A young couple is shaken by a seemingly fraudulent yet unprovable act that strikes to the core of their cultural pretensions.
Chop Chop Chang: Operation C.H.I.M.P,2019,101,7.1,"The incredible story of Chop Chop Chang, a world famous circus chimpanzee who is secretly trained by the CIA into a deadly assassin."
Spycies,2019,99,5.3,"Vladimir and Hector, two secret agents opposed in every way, are trying to recover a top secret material stolen by unknown intruders."
All'ombra della luna,2019,115,6.2,A Philadelphia police officer struggles with a lifelong obsession to track down a mysterious serial killer whose crimes defy explanation.
Saand Ki Aankh,2019,146,7.8,"Both over the age of 60, Chandro Tomar and Prakashi Tomar inspire other women in India when they demonstrate their expert sharpshooting skills."
Sonchiriya,2019,143,7.9,"Set in the Chambal valley, the film follows the story of a legion of dreaded, warring dacoits who once terrorized the Indian heartlands."
Judgementall Hai Kya,2019,121,6.0,Following the story of two quirky individuals whose lives pivot between reality and illusions.
Ek Ladki Ko Dekha Toh Aisa Laga,2019,120,5.5,"The film tells the story of Sweety Chaudhary, a closeted lesbian, and her attempts to come out to her conservative and traditional family."
6 Underground,2019,128,6.1,"Meet a new kind of action hero. Six untraceable agents, totally off the grid. They've buried their pasts so they can change the future."
Paddleton,2019,89,7.2,An unlikely friendship between two misfit neighbors becomes an unexpectedly emotional journey when the younger man is diagnosed with terminal cancer.
Sathru,2019,129,6.0,"A kidnapping gone wrong leads to mounting tension between Prabha, the kidnapper, and Kathir, the policeman assigned to the case."
The Refuge,2019,98,5.0,A getaway driver finds himself in harm's way when he gets caught up in a job involving casino heist money leading to a debt over his head.
Lilli e il vagabondo,2019,103,6.3,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.
Snu,2019,94,6.6,The story about the romance of Snu Abecassis and the former Portuguese prime minister Sa Carneiro.
House Owner,2019,109,6.3,"An elderly couple, a house wife and a retired army man, go through some unanticipated moments during a rainy season in Chennai."
Kaalidas,2019,126,6.9,"A cop, who suffers from family issues, takes up a peculiar suicide case. The plot thickens as similar cases get reported within a span of a few days."
Symphony No. 9,2019,90,5.4,A surgeon starts a journey to fulfill her husband's last wish.
NGK,2019,148,5.9,"An educated do-gooder is forced to enter politics in order to serve the society. But, will the old guard make way and allow him to do that?"
Irupathiyonnaam Noottaandu,2019,163,3.3,Appu a surfer and restaurant owner in Goa has to face many difficulties to succeed in love.
Upin & Ipin: Keris Siamang Tunggal,2019,100,7.9,"Upin, Ipin and their friends come across a mystical 'keris' that opens up a portal and transports them straight into the heart of a kingdom."
Monsoon,2019,85,6.1,"Kit, a British Vietnamese man, returns to Saigon for the first time in over 30 years, after fleeing during the Vietnam-American War."
La piccola boss,2019,109,5.4,A woman is transformed into her younger self at a point in her life when the pressures of adulthood become too much to bear.
Vijay Superum Pournamiyum,2019,135,7.2,"A young engineering student dreams of becoming a chef, much to the dismay of his family."
Le choc du futur,2019,84,6.1,The late 1970s arrival of electronic music to France is dealt with in the story of 24 hours in the life of a young woman composer in Paris.
Fete de famille,2019,101,5.9,A mother's birthday party is interrupted by her most unpredictable daughter.
Yesterday,2019,116,6.8,A struggling musician realizes he's the only person on Earth who can remember
Kanchana 3,2019,164,4.2,A young man who gets easily scared is possessed by a ghost that is seeking revenge.
Lupin III: La menzogna di Fujiko Mine,2019,58,6.9,"Fujiko befriends a young boy whose late father hid away a treasure, but a killer is on the boy's trail."
Fagun Haway,2019,136,7.6,The film is about the language movement during 1952 in East Pakistan.
Daffodils,2019,93,5.7,A bittersweet love story told with beautiful re-imaginings of iconic New Zealand songs.
Dio e donna e si chiama Petrunya,2019,100,6.8,"A Macedonian woman throws herself into a traditionally men-only ceremony, kicking up a ruckus and standing her ground."
Asamblea,2019,75,6.3,A comical portrait of a social assembly that challenges progressive notions of participation.
Abuelos,2019,98,6.0,Three aged friends looking for create their own job to show that still are useful.
Sai de Baixo: O Filme,2019,83,4.8,"Caco Antibes is released from jail, and plans another coup involving the family: Vava, Cassandra, Ribamar e Magda."
One Day: Justice Delivered,2019,124,5.5,A Crime Branch Special Officer Investigates the Serial disappearance of high profile individuals in a state capital.
Section 375,2019,124,8.1,"A celebrated Bollywood director Rohan Khurana stands accused by a female member of his crew, Anjali Dangle of having raped her at his residence."
Back of the Net,2019,98,5.1,A new student at a soccer academy is determined to beat her rival's team in the national tournament.
Zhagaram,2019,113,5.8,A youngster sets out in search of a treasure based on the clues left behind by his grandfather.
Abduction 101,2019,77,2.3,Three beautiful women find a strange house in the woods. They decide to sneak in and see what's going on - They do not expect this nightmare to begin.
Cherkasy,2019,102,7.9,"The crew of Ukrainian NAVY minesweeper U311 ""Cherkasy"" is resisting seizure of the vessel by Russian army in Crimea in 2014."
The Perfect Date,2019,89,5.8,"To save up for college, Brooks Rattigan creates an app where anyone can pay him to play the perfect stand-in boyfriend for any occasion."
True Fiction,2019,94,4.8,"A young writer gets a job assisting her favourite horror writer, but she finds herself participating in an out-of-control psychological experiment."
Cuck,2019,115,3.9,"When a frustrated loner gains popularity as an Alt-Right vlogger, the online echo chamber turns his fears into a deadly rage."
Doppia pelle,2019,77,6.8,A man's obsession with his designer deerskin jacket causes him to blow his life savings and turn to crime.
